<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
26/01/07,00:00:00,94000.0000000,95450.0000000,93500.0000000,93799.0000000,2928
29/01/07,00:00:00,94000.0000000,94092.0000000,88666.0000000,88800.0000000,5941
30/01/07,00:00:00,87600.0000000,87800.0000000,82700.0000000,86999.0000000,11367
31/01/07,00:00:00,87666.0000000,89500.0000000,86900.0000000,88100.0000000,6884
01/02/07,00:00:00,89700.0000000,93500.0000000,89000.0000000,93400.0000000,7444
02/02/07,00:00:00,94000.0000000,94500.0000000,87000.0000000,92730.0000000,19173
05/02/07,00:00:00,93222.0000000,93222.0000000,91031.0000000,91500.0000000,2796
06/02/07,00:00:00,91085.0000000,92800.0000000,90130.0000000,92000.0000000,4220
07/02/07,00:00:00,92492.0000000,92492.0000000,91500.0000000,91790.0000000,1486
08/02/07,00:00:00,90651.0000000,91483.0000000,90040.0000000,90310.0000000,1599
09/02/07,00:00:00,91010.0000000,91697.0000000,89801.0000000,90100.0000000,2385
12/02/07,00:00:00,90000.0000000,90900.0000000,89200.0000000,89517.0000000,2506
13/02/07,00:00:00,89500.0000000,91441.0000000,87712.0000000,91395.0000000,2252
14/02/07,00:00:00,91550.0000000,92949.0000000,90778.0000000,92700.0000000,2727
15/02/07,00:00:00,92780.0000000,95390.0000000,92750.0000000,94400.0000000,5324
16/02/07,00:00:00,94773.0000000,94900.0000000,92033.0000000,92900.0000000,2984
19/02/07,00:00:00,93185.0000000,94640.0000000,92995.0000000,93000.0000000,5256
20/02/07,00:00:00,92778.0000000,93722.0000000,92278.0000000,92895.0000000,2741
21/02/07,00:00:00,93283.0000000,94501.0000000,92350.0000000,93450.0000000,8077
22/02/07,00:00:00,93555.0000000,97598.0000000,93398.0000000,97550.0000000,15608
26/02/07,00:00:00,99790.0000000,100300.0000000,98500.0000000,99222.0000000,7015
27/02/07,00:00:00,99000.0000000,99000.0000000,95450.0000000,95470.0000000,13794
28/02/07,00:00:00,94050.0000000,97950.0000000,91718.0000000,97199.0000000,10461
01/03/07,00:00:00,97145.0000000,97145.0000000,90286.0000000,92150.0000000,11474
02/03/07,00:00:00,93200.0000000,93300.0000000,90851.0000000,91649.0000000,5877
05/03/07,00:00:00,89003.0000000,91745.0000000,85500.0000000,91617.0000000,10659
06/03/07,00:00:00,92545.0000000,92870.0000000,91042.0000000,91600.0000000,3520
07/03/07,00:00:00,93500.0000000,93888.0000000,89001.0000000,91350.0000000,3757
09/03/07,00:00:00,93300.0000000,93952.0000000,91700.0000000,92699.0000000,2616
12/03/07,00:00:00,92022.0000000,92983.0000000,91271.0000000,91748.0000000,2362
13/03/07,00:00:00,91400.0000000,92340.0000000,91031.0000000,91848.0000000,4764
14/03/07,00:00:00,89200.0000000,90559.0000000,87005.0000000,90000.0000000,6406
21/03/07,00:00:00,91700.0000000,92260.0000000,91462.0000000,91750.0000000,913
